ImageID,OT_value,OT_similarity,OT_row_cost
BraTS-GLI-00547-000.npz,0.9700335264205933,0.9700335264205933,0.0038352105766534805
BraTS-GLI-00547-001.npz,0.8993310928344727,0.8993310928344727,0.0044586509466171265
BraTS-GLI-00548-000.npz,0.800155758857727,0.800155758857727,0.005333160050213337
BraTS-GLI-00548-001.npz,0.8556256890296936,0.8556256890296936,0.0048440368846058846
BraTS-GLI-00549-000.npz,0.9123088121414185,0.9123088121414185,0.0043442160822451115
BraTS-GLI-00550-000.npz,0.9444546699523926,0.9444546699523926,0.004060760140419006
BraTS-GLI-00552-001.npz,0.924034059047699,0.924034059047699,0.004240824840962887
BraTS-GLI-00555-000.npz,0.9596150517463684,0.9596150517463684,0.003927078563719988
BraTS-GLI-00556-000.npz,0.7868818044662476,0.7868818044662476,0.005450207274407148
BraTS-GLI-00556-001.npz,0.762455403804779,0.762455403804779,0.005665594711899757
BraTS-GLI-00557-000.npz,0.8546124696731567,0.8546124696731567,0.004852971527725458
BraTS-GLI-00558-000.npz,0.7677280902862549,0.7677280902862549,0.005619100760668516
BraTS-GLI-00558-001.npz,0.7401214838027954,0.7401214838027954,0.0058625307865440845
BraTS-GLI-00559-001.npz,0.958381175994873,0.958381175994873,0.003937958739697933
BraTS-GLI-00567-000.npz,0.8629870414733887,0.8629870414733887,0.004779125563800335
BraTS-GLI-00568-000.npz,0.35637813806533813,0.35637813806533813,0.009246306493878365
BraTS-GLI-00570-000.npz,0.8706191778182983,0.8706191778182983,0.004711827263236046
BraTS-GLI-00571-000.npz,0.975799024105072,0.975799024105072,0.003784371307119727
BraTS-GLI-00572-000.npz,0.7308827638626099,0.7308827638626099,0.005943995900452137
BraTS-GLI-00575-000.npz,0.8101166486740112,0.8101166486740112,0.005245327018201351
BraTS-GLI-00576-000.npz,0.8077656626701355,0.8077656626701355,0.005266057327389717
BraTS-GLI-00577-000.npz,0.7180854082107544,0.7180854082107544,0.006056840531527996
BraTS-GLI-00578-000.npz,0.712308943271637,0.712308943271637,0.006107776425778866
BraTS-GLI-00579-000.npz,0.9383666515350342,0.9383666515350342,0.0041144429706037045
BraTS-GLI-00580-000.npz,0.8604777455329895,0.8604777455329895,0.004801252391189337
BraTS-GLI-00582-000.npz,0.9762130975723267,0.9762130975723267,0.003780720056965947
BraTS-GLI-00583-000.npz,0.9585931897163391,0.9585931897163391,0.003936089109629393
BraTS-GLI-00584-000.npz,0.8698391914367676,0.8698391914367676,0.004718705080449581
BraTS-GLI-00586-000.npz,0.9335346221923828,0.9335346221923828,0.004157050512731075
BraTS-GLI-00589-000.npz,0.8780199289321899,0.8780199289321899,0.004646568559110165
BraTS-GLI-00593-000.npz,0.8545563220977783,0.8545563220977783,0.004853466060012579
BraTS-GLI-00594-000.npz,0.4865682125091553,0.4865682125091553,0.008098315447568893
BraTS-GLI-00596-000.npz,0.7301657199859619,0.7301657199859619,0.0059503186494112015
BraTS-GLI-00597-000.npz,0.45704787969589233,0.45704787969589233,0.00835862010717392
BraTS-GLI-00599-000.npz,0.8427440524101257,0.8427440524101257,0.004957624711096287
BraTS-GLI-00601-000.npz,0.9560920596122742,0.9560920596122742,0.003958143759518862
BraTS-GLI-00602-000.npz,0.9408836364746094,0.9408836364746094,0.004092248622328043
BraTS-GLI-00602-001.npz,0.957685649394989,0.957685649394989,0.003944091498851776
BraTS-GLI-00604-000.npz,0.9648674726486206,0.9648674726486206,0.003880763426423073
BraTS-GLI-00605-000.npz,0.849621057510376,0.849621057510376,0.004896984435617924
BraTS-GLI-00607-000.npz,0.9151658415794373,0.9151658415794373,0.0043190233409404755
BraTS-GLI-00607-001.npz,0.8853197693824768,0.8853197693824768,0.004582200199365616
BraTS-GLI-00608-001.npz,0.8929461240768433,0.8929461240768433,0.004514952190220356
BraTS-GLI-00610-000.npz,0.8317195177078247,0.8317195177078247,0.005054836627095938
BraTS-GLI-00610-001.npz,0.6891276836395264,0.6891276836395264,0.006312184035778046
BraTS-GLI-00611-000.npz,0.9271990060806274,0.9271990060806274,0.004212917294353247
BraTS-GLI-00611-001.npz,0.9742115139961243,0.9742115139961243,0.0037983697839081287
BraTS-GLI-00612-000.npz,0.8474805951118469,0.8474805951118469,0.004915858618915081
BraTS-GLI-00612-001.npz,0.956489086151123,0.956489086151123,0.003954642452299595
BraTS-GLI-00613-000.npz,0.8840229511260986,0.8840229511260986,0.004593634977936745
BraTS-GLI-00613-001.npz,0.8802033066749573,0.8802033066749573,0.0046273162588477135
BraTS-GLI-00615-000.npz,0.9000340700149536,0.9000340700149536,0.004452452063560486
BraTS-GLI-00616-000.npz,0.8712369203567505,0.8712369203567505,0.00470637995749712
BraTS-GLI-00618-000.npz,0.5403810739517212,0.5403810739517212,0.007623803801834583
BraTS-GLI-00619-000.npz,0.9315095543861389,0.9315095543861389,0.004174907226115465
BraTS-GLI-00619-001.npz,0.9305413961410522,0.9305413961410522,0.004183444660156965
BraTS-GLI-00620-000.npz,0.9349012970924377,0.9349012970924377,0.004144999664276838
BraTS-GLI-00620-001.npz,0.7261202931404114,0.7261202931404114,0.005985990632325411
BraTS-GLI-00622-000.npz,0.9051085114479065,0.9051085114479065,0.004407706670463085
BraTS-GLI-00624-000.npz,0.8173407316207886,0.8173407316207886,0.005181626416742802
BraTS-GLI-00628-000.npz,0.8819603323936462,0.8819603323936462,0.00461182277649641
BraTS-GLI-00630-000.npz,0.8116049766540527,0.8116049766540527,0.00523220282047987
BraTS-GLI-00636-000.npz,0.7119321823120117,0.7119321823120117,0.0061110989190638065
BraTS-GLI-00636-001.npz,0.7933371067047119,0.7933371067047119,0.005393285769969225
BraTS-GLI-00638-000.npz,0.9114478826522827,0.9114478826522827,0.004351807292550802
BraTS-GLI-00639-000.npz,0.9758394956588745,0.9758394956588745,0.0037840146105736494
BraTS-GLI-00640-000.npz,0.8652639985084534,0.8652639985084534,0.0047590481117367744
BraTS-GLI-00641-001.npz,0.9568089842796326,0.9568089842796326,0.003951821941882372
BraTS-GLI-00642-000.npz,0.9586066603660583,0.9586066603660583,0.003935970366001129
BraTS-GLI-00645-000.npz,0.9571338891983032,0.9571338891983032,0.003948956727981567
BraTS-GLI-00646-000.npz,0.7969057559967041,0.7969057559967041,0.005361818242818117
BraTS-GLI-00646-001.npz,0.7667587399482727,0.7667587399482727,0.005627648439258337
BraTS-GLI-00649-000.npz,0.9601261615753174,0.9601261615753174,0.003922571428120136
BraTS-GLI-00649-001.npz,0.8227912187576294,0.8227912187576294,0.005133564583957195
BraTS-GLI-00650-000.npz,0.9287059307098389,0.9287059307098389,0.004199629183858633
BraTS-GLI-00652-000.npz,0.5829083323478699,0.5829083323478699,0.0072488063015043736
BraTS-GLI-00654-000.npz,0.8017748594284058,0.8017748594284058,0.005318882875144482
BraTS-GLI-00654-001.npz,0.8922576904296875,0.8922576904296875,0.004521023016422987
BraTS-GLI-00655-000.npz,0.48478907346725464,0.48478907346725464,0.008114003576338291
BraTS-GLI-00655-001.npz,0.8186906576156616,0.8186906576156616,0.005169722717255354
BraTS-GLI-00658-000.npz,0.6745235919952393,0.6745235919952393,0.006440960336476564
BraTS-GLI-00663-000.npz,0.9050426483154297,0.9050426483154297,0.004408287350088358
BraTS-GLI-00668-000.npz,0.9596263766288757,0.9596263766288757,0.003926978446543217
BraTS-GLI-00674-000.npz,0.9341187477111816,0.9341187477111816,0.004151900298893452
BraTS-GLI-00675-000.npz,0.8942247629165649,0.8942247629165649,0.004503677599132061
BraTS-GLI-00675-001.npz,0.8538011312484741,0.8538011312484741,0.004860125482082367
BraTS-GLI-00677-000.npz,0.8294862508773804,0.8294862508773804,0.005074529442936182
BraTS-GLI-00682-000.npz,0.8970968127250671,0.8970968127250671,0.00447835261002183
BraTS-GLI-00683-000.npz,0.8414239287376404,0.8414239287376404,0.004969265311956406
BraTS-GLI-00684-000.npz,0.12879031896591187,0.12879031896591187,0.011253132484853268
BraTS-GLI-00685-000.npz,0.8517346978187561,0.8517346978187561,0.004878346808254719
BraTS-GLI-00685-001.npz,0.9256911873817444,0.9256911873817444,0.004226212855428457
BraTS-GLI-00687-000.npz,0.9885255098342896,0.9885255098342896,0.003672151593491435
BraTS-GLI-00689-000.npz,0.8986862301826477,0.8986862301826477,0.004464337136596441
BraTS-GLI-00689-001.npz,0.939408004283905,0.939408004283905,0.004105260595679283
BraTS-GLI-00692-000.npz,0.8969630002975464,0.8969630002975464,0.004479532595723867
BraTS-GLI-00692-001.npz,0.9576284885406494,0.9576284885406494,0.00394459581002593
BraTS-GLI-00693-000.npz,0.9537668824195862,0.9537668824195862,0.003978646360337734
BraTS-GLI-00694-000.npz,0.9654120206832886,0.9654120206832886,0.003875961760058999
BraTS-GLI-00694-001.npz,0.8680957555770874,0.8680957555770874,0.0047340779565274715
BraTS-GLI-00703-000.npz,0.894687831401825,0.894687831401825,0.0044995942153036594
BraTS-GLI-00703-001.npz,0.8816013932228088,0.8816013932228088,0.004614987876266241
BraTS-GLI-00705-000.npz,0.7997221350669861,0.7997221350669861,0.005336983595043421
BraTS-GLI-00706-000.npz,0.7188599109649658,0.7188599109649658,0.006050011143088341
BraTS-GLI-00707-000.npz,0.8482080101966858,0.8482080101966858,0.004909444600343704
BraTS-GLI-00708-001.npz,0.9048721194267273,0.9048721194267273,0.004409791436046362
BraTS-GLI-00709-000.npz,0.8740876913070679,0.8740876913070679,0.0046812426298856735
BraTS-GLI-00714-000.npz,0.8871004581451416,0.8871004581451416,0.004566498100757599
BraTS-GLI-00716-000.npz,0.857709527015686,0.857709527015686,0.004825661890208721
BraTS-GLI-00718-000.npz,0.8450219631195068,0.8450219631195068,0.0049375384114682674
BraTS-GLI-00723-000.npz,0.9740404486656189,0.9740404486656189,0.003799878293648362
BraTS-GLI-00724-000.npz,0.9383537769317627,0.9383537769317627,0.00411455612629652
BraTS-GLI-00725-001.npz,0.6938776969909668,0.6938776969909668,0.006270299665629864
BraTS-GLI-00727-000.npz,0.8747612237930298,0.8747612237930298,0.004675303585827351
BraTS-GLI-00727-001.npz,0.9098536372184753,0.9098536372184753,0.004365865141153336
BraTS-GLI-00729-000.npz,0.9583960175514221,0.9583960175514221,0.0039378278888762
BraTS-GLI-00729-001.npz,0.9514601826667786,0.9514601826667786,0.003998986445367336
BraTS-GLI-00730-000.npz,0.9119572639465332,0.9119572639465332,0.004347315989434719
BraTS-GLI-00731-000.npz,0.9683336019515991,0.9683336019515991,0.0038502002134919167
BraTS-GLI-00731-001.npz,0.7638310790061951,0.7638310790061951,0.005653464235365391
BraTS-GLI-00732-000.npz,0.6204702258110046,0.6204702258110046,0.006917592603713274
BraTS-GLI-00732-001.npz,0.8860080242156982,0.8860080242156982,0.004576131235808134
BraTS-GLI-00733-000.npz,0.766451895236969,0.766451895236969,0.005630354396998882
BraTS-GLI-00734-000.npz,0.8787774443626404,0.8787774443626404,0.004639889113605022
BraTS-GLI-00735-000.npz,0.951312243938446,0.951312243938446,0.0040002912282943726
BraTS-GLI-00736-000.npz,0.8005720973014832,0.8005720973014832,0.005329488776624203
BraTS-GLI-00736-001.npz,0.8857364654541016,0.8857364654541016,0.0045785256661474705
BraTS-GLI-00737-000.npz,0.949419379234314,0.949419379234314,0.004016981925815344
BraTS-GLI-00742-000.npz,0.9706199169158936,0.9706199169158936,0.0038300396408885717
BraTS-GLI-00744-000.npz,0.8771693706512451,0.8771693706512451,0.004654068499803543
BraTS-GLI-00746-000.npz,0.4671861529350281,0.4671861529350281,0.00826922245323658
BraTS-GLI-00750-000.npz,0.9530024528503418,0.9530024528503418,0.003985387273132801
BraTS-GLI-00750-001.npz,0.8046295642852783,0.8046295642852783,0.0052937110885977745
BraTS-GLI-00751-001.npz,0.6040650606155396,0.6040650606155396,0.007062250282615423
BraTS-GLI-00753-000.npz,0.8615095615386963,0.8615095615386963,0.004792153835296631
BraTS-GLI-00753-001.npz,0.762263834476471,0.762263834476471,0.0056672836653888226
BraTS-GLI-00756-000.npz,0.946784257888794,0.946784257888794,0.004040217958390713
BraTS-GLI-00756-001.npz,0.9132534861564636,0.9132534861564636,0.004335885867476463
BraTS-GLI-00757-000.npz,0.8884178996086121,0.8884178996086121,0.004554881248623133
BraTS-GLI-00758-000.npz,0.9222959876060486,0.9222959876060486,0.004256150685250759
BraTS-GLI-00759-000.npz,0.9271531105041504,0.9271531105041504,0.004213321954011917
BraTS-GLI-00760-000.npz,0.9142641425132751,0.9142641425132751,0.004326974041759968
BraTS-GLI-00767-000.npz,0.9461522102355957,0.9461522102355957,0.004045791458338499
BraTS-GLI-00767-001.npz,0.8747693300247192,0.8747693300247192,0.004675231873989105
BraTS-GLI-00768-000.npz,0.8134918808937073,0.8134918808937073,0.005215564742684364
BraTS-GLI-00768-001.npz,0.9776973724365234,0.9776973724365234,0.003767632180824876
BraTS-GLI-00772-000.npz,0.7995303869247437,0.7995303869247437,0.005338674411177635
BraTS-GLI-00772-001.npz,0.9613708853721619,0.9613708853721619,0.003911595791578293
BraTS-GLI-00774-001.npz,0.9243649840354919,0.9243649840354919,0.0042379070073366165
BraTS-GLI-00775-000.npz,0.9917207956314087,0.9917207956314087,0.0036439760588109493
BraTS-GLI-00775-001.npz,0.9582515954971313,0.9582515954971313,0.003939101006835699
BraTS-GLI-00777-000.npz,0.8630181550979614,0.8630181550979614,0.004778851289302111
BraTS-GLI-00778-000.npz,0.9453673362731934,0.9453673362731934,0.004052712116390467
BraTS-GLI-00780-000.npz,0.8616451025009155,0.8616451025009155,0.004790958948433399
BraTS-GLI-00781-000.npz,0.9187368154525757,0.9187368154525757,0.004287534859031439
BraTS-GLI-00782-000.npz,0.8749502897262573,0.8749502897262573,0.004673636518418789
BraTS-GLI-00784-000.npz,0.7255555391311646,0.7255555391311646,0.005990970879793167
BraTS-GLI-00787-000.npz,0.3746301531791687,0.3746301531791687,0.009085363708436489
BraTS-GLI-00788-000.npz,0.8779586553573608,0.8779586553573608,0.004647109191864729
BraTS-GLI-00789-000.npz,0.9097418785095215,0.9097418785095215,0.004366850480437279
BraTS-GLI-00791-000.npz,0.9056957960128784,0.9056957960128784,0.004402528051286936
BraTS-GLI-00792-000.npz,0.691413938999176,0.691413938999176,0.006292024627327919
BraTS-GLI-00793-000.npz,0.9747015237808228,0.9747015237808228,0.0037940489128232002
BraTS-GLI-00795-000.npz,0.9104899168014526,0.9104899168014526,0.004360254853963852
BraTS-GLI-00796-000.npz,0.8857055306434631,0.8857055306434631,0.004578798543661833
BraTS-GLI-00797-000.npz,0.8952431678771973,0.8952431678771973,0.004494697321206331
BraTS-GLI-00799-000.npz,0.8214036822319031,0.8214036822319031,0.005145799834281206
BraTS-GLI-00800-000.npz,0.847740650177002,0.847740650177002,0.004913565702736378
BraTS-GLI-00802-000.npz,0.9278014898300171,0.9278014898300171,0.004207604564726353
BraTS-GLI-00803-000.npz,0.8946169018745422,0.8946169018745422,0.004500219598412514
BraTS-GLI-00807-000.npz,0.8036837577819824,0.8036837577819824,0.005302050616592169
BraTS-GLI-00808-000.npz,0.8972788453102112,0.8972788453102112,0.00447674747556448
BraTS-GLI-00811-000.npz,0.7564792633056641,0.7564792633056641,0.005718291271477938
BraTS-GLI-00816-000.npz,0.9167227745056152,0.9167227745056152,0.004305294714868069
BraTS-GLI-00818-000.npz,0.9557658433914185,0.9557658433914185,0.003961020149290562
BraTS-GLI-00819-000.npz,0.9117485284805298,0.9117485284805298,0.004349156282842159
BraTS-GLI-00823-000.npz,0.7729036808013916,0.7729036808013916,0.005573463626205921
BraTS-GLI-00824-000.npz,0.8253055214881897,0.8253055214881897,0.005111394450068474
BraTS-GLI-00828-000.npz,0.9454622268676758,0.9454622268676758,0.004051875323057175
BraTS-GLI-00830-000.npz,0.7445858120918274,0.7445858120918274,0.00582316517829895
BraTS-GLI-00831-000.npz,0.9568183422088623,0.9568183422088623,0.003951739519834518
BraTS-GLI-00834-000.npz,0.509723424911499,0.509723424911499,0.007894136942923069
BraTS-GLI-00836-000.npz,0.8010227680206299,0.8010227680206299,0.0053255148231983185
BraTS-GLI-00837-000.npz,0.6996457576751709,0.6996457576751709,0.006219437811523676
BraTS-GLI-00838-000.npz,0.6194666624069214,0.6194666624069214,0.006926441565155983
BraTS-GLI-00839-000.npz,0.9835945963859558,0.9835945963859558,0.0037156313192099333
BraTS-GLI-00840-000.npz,0.9695624709129333,0.9695624709129333,0.003839364042505622
BraTS-GLI-00999-000.npz,0.7293187975883484,0.7293187975883484,0.005957786925137043
BraTS-GLI-01001-000.npz,0.4734118580818176,0.4734118580818176,0.00821432564407587
BraTS-GLI-01002-000.npz,0.41460609436035156,0.41460609436035156,0.008732863701879978
BraTS-GLI-01003-000.npz,0.5268101692199707,0.5268101692199707,0.007743469439446926
BraTS-GLI-01005-000.npz,0.88712477684021,0.88712477684021,0.004566283896565437
BraTS-GLI-01007-000.npz,0.8837741017341614,0.8837741017341614,0.004595829639583826
BraTS-GLI-01008-000.npz,0.9150549173355103,0.9150549173355103,0.004320001229643822
BraTS-GLI-01009-000.npz,0.9222647547721863,0.9222647547721863,0.004256426356732845
BraTS-GLI-01011-000.npz,0.7947574853897095,0.7947574853897095,0.005380760878324509
BraTS-GLI-01013-000.npz,0.9718696475028992,0.9718696475028992,0.0038190199993550777
BraTS-GLI-01014-000.npz,0.9213900566101074,0.9213900566101074,0.004264139104634523
BraTS-GLI-01015-000.npz,0.7461265325546265,0.7461265325546265,0.005809579510241747
BraTS-GLI-01016-000.npz,0.9304492473602295,0.9304492473602295,0.00418425677344203
BraTS-GLI-01017-000.npz,0.9338650703430176,0.9338650703430176,0.004154136870056391
BraTS-GLI-01018-000.npz,0.9503300189971924,0.9503300189971924,0.004008952062577009
BraTS-GLI-01019-000.npz,0.6064878702163696,0.6064878702163696,0.007040886208415031
BraTS-GLI-01022-000.npz,0.9023444652557373,0.9023444652557373,0.004432079382240772
BraTS-GLI-01023-000.npz,0.9052265286445618,0.9052265286445618,0.004406665917485952
BraTS-GLI-01024-000.npz,0.9197360873222351,0.9197360873222351,0.004278723616153002
BraTS-GLI-01025-000.npz,0.8905508518218994,0.8905508518218994,0.00453607365489006
BraTS-GLI-01026-000.npz,0.8883036971092224,0.8883036971092224,0.004555888473987579
BraTS-GLI-01027-000.npz,0.9221720099449158,0.9221720099449158,0.004257244057953358
BraTS-GLI-01027-001.npz,0.620515763759613,0.620515763759613,0.006917191203683615
BraTS-GLI-01028-000.npz,0.9231918454170227,0.9231918454170227,0.004248251207172871
BraTS-GLI-01030-000.npz,0.9396855235099792,0.9396855235099792,0.004102813079953194
BraTS-GLI-01031-000.npz,0.7968134880065918,0.7968134880065918,0.005362631753087044
BraTS-GLI-01032-000.npz,0.4261242747306824,0.4261242747306824,0.008631298318505287
BraTS-GLI-01033-000.npz,0.951163649559021,0.951163649559021,0.0040016015991568565
BraTS-GLI-01036-000.npz,0.6163519024848938,0.6163519024848938,0.006953907199203968
BraTS-GLI-01037-000.npz,0.496540904045105,0.496540904045105,0.00801037810742855
BraTS-GLI-01038-000.npz,0.7719224691390991,0.7719224691390991,0.005582116078585386
BraTS-GLI-01039-000.npz,0.5783426761627197,0.5783426761627197,0.007289065048098564
BraTS-GLI-01040-000.npz,0.5362101793289185,0.5362101793289185,0.0076605817303061485
BraTS-GLI-01041-000.npz,0.9210389852523804,0.9210389852523804,0.004267234820872545
BraTS-GLI-01042-000.npz,0.654814600944519,0.654814600944519,0.00661475071683526
BraTS-GLI-01043-000.npz,0.6260733604431152,0.6260733604431152,0.0068681854754686356
BraTS-GLI-01044-000.npz,0.5569772124290466,0.5569772124290466,0.007477462291717529
BraTS-GLI-01046-000.npz,0.810576856136322,0.810576856136322,0.005241268780082464
BraTS-GLI-01048-000.npz,0.8066790699958801,0.8066790699958801,0.005275638774037361
BraTS-GLI-01051-000.npz,0.6056051850318909,0.6056051850318909,0.00704866973683238
BraTS-GLI-01052-000.npz,0.6085107326507568,0.6085107326507568,0.0070230490528047085
BraTS-GLI-01053-000.npz,0.9232873320579529,0.9232873320579529,0.004247409291565418
BraTS-GLI-01054-000.npz,0.9765857458114624,0.9765857458114624,0.0037774343509227037
BraTS-GLI-01055-000.npz,0.48057276010513306,0.48057276010513306,0.008151181973516941
BraTS-GLI-01056-000.npz,0.8930791616439819,0.8930791616439819,0.004513779189437628
BraTS-GLI-01057-000.npz,0.8955956697463989,0.8955956697463989,0.004491589032113552
BraTS-GLI-01059-000.npz,0.9183639883995056,0.9183639883995056,0.0042908224277198315
BraTS-GLI-01060-000.npz,0.5008862018585205,0.5008862018585205,0.00797206163406372
BraTS-GLI-01061-000.npz,0.8171030282974243,0.8171030282974243,0.005183722358196974
BraTS-GLI-01064-000.npz,0.970073938369751,0.970073938369751,0.0038348541129380465
BraTS-GLI-01065-000.npz,0.8849350810050964,0.8849350810050964,0.004585592076182365
BraTS-GLI-01066-000.npz,0.879497766494751,0.879497766494751,0.004633537493646145
BraTS-GLI-01067-000.npz,0.8862534165382385,0.8862534165382385,0.004573967307806015
BraTS-GLI-01068-000.npz,0.853532612323761,0.853532612323761,0.004862493369728327
BraTS-GLI-01069-000.npz,0.826452374458313,0.826452374458313,0.005101281683892012
BraTS-GLI-01071-000.npz,0.8987584114074707,0.8987584114074707,0.004463700577616692
BraTS-GLI-01072-000.npz,0.9324373006820679,0.9324373006820679,0.00416672695428133
BraTS-GLI-01074-000.npz,0.9057970643043518,0.9057970643043518,0.004401635378599167
BraTS-GLI-01075-000.npz,0.921651303768158,0.921651303768158,0.004261835478246212
BraTS-GLI-01076-000.npz,0.9208518862724304,0.9208518862724304,0.0042688846588134766
BraTS-GLI-01078-000.npz,0.7951720356941223,0.7951720356941223,0.005377105437219143
BraTS-GLI-01079-000.npz,0.6984940767288208,0.6984940767288208,0.00622959341853857
BraTS-GLI-01081-000.npz,0.43856221437454224,0.43856221437454224,0.008521622978150845
BraTS-GLI-01082-000.npz,0.5036733150482178,0.5036733150482178,0.007947485893964767
BraTS-GLI-01083-000.npz,0.8962056636810303,0.8962056636810303,0.004486210644245148
BraTS-GLI-01085-000.npz,0.5595851540565491,0.5595851540565491,0.007454465609043837
BraTS-GLI-01086-000.npz,0.7695534825325012,0.7695534825325012,0.005603005178272724
BraTS-GLI-01088-000.npz,0.766679048538208,0.766679048538208,0.005628351587802172
BraTS-GLI-01089-000.npz,0.5108447074890137,0.5108447074890137,0.007884250022470951
BraTS-GLI-01090-000.npz,0.8982613682746887,0.8982613682746887,0.004468083381652832
BraTS-GLI-01091-000.npz,0.16908425092697144,0.16908425092697144,0.01089782826602459
BraTS-GLI-01092-000.npz,0.8599599599838257,0.8599599599838257,0.004805818200111389
BraTS-GLI-01094-000.npz,0.9587741494178772,0.9587741494178772,0.003934493288397789
BraTS-GLI-01096-000.npz,0.4383941888809204,0.4383941888809204,0.008523104712367058
BraTS-GLI-01097-000.npz,0.5931575298309326,0.5931575298309326,0.0071584307588636875
BraTS-GLI-01098-000.npz,0.9765644669532776,0.9765644669532776,0.003777621779590845
BraTS-GLI-01099-000.npz,0.5307837724685669,0.5307837724685669,0.007708430755883455
BraTS-GLI-01100-000.npz,0.9272441864013672,0.9272441864013672,0.004212518688291311
BraTS-GLI-01101-000.npz,0.8810688853263855,0.8810688853263855,0.004619683604687452
BraTS-GLI-01104-000.npz,0.5268235802650452,0.5268235802650452,0.007743350695818663
BraTS-GLI-01106-000.npz,0.8881537318229675,0.8881537318229675,0.004557210952043533
BraTS-GLI-01107-000.npz,0.9156639575958252,0.9156639575958252,0.0043146307580173016
BraTS-GLI-01108-000.npz,0.8787292242050171,0.8787292242050171,0.004640314262360334
BraTS-GLI-01109-000.npz,0.894605278968811,0.894605278968811,0.0045003220438957214
BraTS-GLI-01110-000.npz,0.8948108553886414,0.8948108553886414,0.00449850969016552
BraTS-GLI-01112-000.npz,0.8803079724311829,0.8803079724311829,0.0046263933181762695
BraTS-GLI-01114-000.npz,0.9018746018409729,0.9018746018409729,0.0044362228363752365
BraTS-GLI-01117-000.npz,0.7856025695800781,0.7856025695800781,0.005461486987769604
BraTS-GLI-01118-000.npz,0.7377303838729858,0.7377303838729858,0.005883615463972092
BraTS-GLI-01119-000.npz,0.5400840044021606,0.5400840044021606,0.007626423612236977
BraTS-GLI-01120-000.npz,0.9011241793632507,0.9011241793632507,0.0044428398832678795
BraTS-GLI-01121-000.npz,0.45680105686187744,0.45680105686187744,0.008360796608030796
BraTS-GLI-01122-000.npz,0.5022971630096436,0.5022971630096436,0.007959620095789433
BraTS-GLI-01123-000.npz,0.8800653219223022,0.8800653219223022,0.004628532566130161
BraTS-GLI-01125-000.npz,0.6692328453063965,0.6692328453063965,0.006487613543868065
BraTS-GLI-01126-000.npz,0.9145560264587402,0.9145560264587402,0.004324400331825018
BraTS-GLI-01127-000.npz,0.39940059185028076,0.39940059185028076,0.00886694248765707
BraTS-GLI-01128-000.npz,0.8408989906311035,0.8408989906311035,0.004973893985152245
BraTS-GLI-01129-000.npz,0.6158468723297119,0.6158468723297119,0.006958360318094492
BraTS-GLI-01130-000.npz,0.4761344790458679,0.4761344790458679,0.008190318010747433
BraTS-GLI-01131-000.npz,0.9343239068984985,0.9343239068984985,0.004150090739130974
BraTS-GLI-01132-000.npz,0.5605082511901855,0.5605082511901855,0.007446326315402985
BraTS-GLI-01133-000.npz,0.5596095323562622,0.5596095323562622,0.007454250939190388
BraTS-GLI-01134-000.npz,0.47295069694519043,0.47295069694519043,0.008218391798436642
BraTS-GLI-01136-000.npz,0.7819495797157288,0.7819495797157288,0.005493698641657829
BraTS-GLI-01137-000.npz,0.22269082069396973,0.22269082069396973,0.010425135493278503
BraTS-GLI-01138-000.npz,0.8974330425262451,0.8974330425262451,0.004475387744605541
BraTS-GLI-01139-000.npz,0.9921813607215881,0.9921813607215881,0.003639914793893695
BraTS-GLI-01140-000.npz,0.9264518022537231,0.9264518022537231,0.004219505935907364
BraTS-GLI-01141-000.npz,0.8974472880363464,0.8974472880363464,0.004475262016057968
BraTS-GLI-01143-000.npz,0.8764081001281738,0.8764081001281738,0.0046607814729213715
BraTS-GLI-01144-000.npz,0.9212418794631958,0.9212418794631958,0.004265445750206709
BraTS-GLI-01145-000.npz,0.9271541237831116,0.9271541237831116,0.004213312640786171
BraTS-GLI-01146-000.npz,0.9059647917747498,0.9059647917747498,0.0044001564383506775
BraTS-GLI-01147-000.npz,0.9554862976074219,0.9554862976074219,0.0039634848944842815
BraTS-GLI-01148-000.npz,0.9465761184692383,0.9465761184692383,0.00404205359518528
BraTS-GLI-01149-000.npz,0.9139131307601929,0.9139131307601929,0.004330069292336702
BraTS-GLI-01150-000.npz,0.9713051319122314,0.9713051319122314,0.00382399745285511
BraTS-GLI-01152-000.npz,0.7280431985855103,0.7280431985855103,0.0059690349735319614
BraTS-GLI-01153-000.npz,0.9707493782043457,0.9707493782043457,0.0038288983050733805
BraTS-GLI-01154-000.npz,0.9182668328285217,0.9182668328285217,0.004291679244488478
BraTS-GLI-01155-000.npz,0.8809652328491211,0.8809652328491211,0.004620597697794437
BraTS-GLI-01156-000.npz,0.9278612732887268,0.9278612732887268,0.00420707743614912
BraTS-GLI-01157-000.npz,0.8579492568969727,0.8579492568969727,0.004823547787964344
BraTS-GLI-01158-000.npz,0.8995143175125122,0.8995143175125122,0.004457035101950169
BraTS-GLI-01159-000.npz,0.9835063219070435,0.9835063219070435,0.0037164101377129555
BraTS-GLI-01160-000.npz,0.8013968467712402,0.8013968467712402,0.0053222160786390305
BraTS-GLI-01162-000.npz,0.9409765005111694,0.9409765005111694,0.004091429524123669
BraTS-GLI-01163-000.npz,0.5052647590637207,0.5052647590637207,0.007933452725410461
BraTS-GLI-01164-000.npz,0.9794283509254456,0.9794283509254456,0.0037523687351495028
